Batch No,SGD Accuracy,SGD F1,SGD Precision,SGD Recall,NB Accuracy,NB F1,NB Precision,NB Recall,PA Accuracy,PA F1,PA Precision,PA Recall,
0,0.8408,0.8322091062394604,0.8642732049036778,0.802439024390244,0.508,0.0,0.0,0.0,0.8684,0.865659452837893,0.8695652173913043,0.8617886178861789
1,0.848,0.8595713229859572,0.8207480592801694,0.9022498060512025,0.5444,0.6935700834005919,0.5308896210873146,1.0,0.8736,0.8787413660782808,0.8694001518602885,0.8882854926299457
2,0.8676,0.8628263572316619,0.8682235195996664,0.857495881383855,0.7252,0.6058519793459554,0.998109640831758,0.43492586490939045,0.8688,0.8558875219683657,0.9171374764595104,0.8023064250411862
3,0.8492,0.8542713567839196,0.8572536850271528,0.8513097072419107,0.7068,0.7788838612368024,0.6400594942984631,0.9946070878274268,0.8648,0.8738805970149254,0.8473227206946454,0.9021571648690293
4,0.8536,0.8498769483182936,0.8464052287581699,0.8533772652388797,0.8772,0.8716018402342116,0.8853016142735769,0.8583196046128501,0.868,0.8634105960264901,0.867720465890183,0.8591433278418451
5,0.846,0.8478862109838008,0.831138652207591,0.8653225806451613,0.8716,0.8622908622908624,0.921173235563703,0.8104838709677419,0.8728,0.8720836685438456,0.869983948635634,0.8741935483870967
6,0.8356,0.8441410693970421,0.8214022140221402,0.8681747269890796,0.8568,0.8677014042867701,0.824438202247191,0.9157566302652106,0.8664,0.874436090225564,0.8439767779390421,0.907176287051482
7,0.8192,0.8152085036794767,0.8145424836601307,0.8158756137479541,0.85,0.8436848686952897,0.8598130841121495,0.8281505728314239,0.8512,0.8485342019543974,0.8444084278768234,0.8527004909983633
8,0.8288,0.8343653250773994,0.8038777032065623,0.8672566371681416,0.866,0.8605909280066584,0.8913793103448275,0.831858407079646,0.8624,0.8564273789649416,0.8898525585429314,0.825422365245374
9,0.824,0.8321891685736079,0.7980980248719824,0.8693227091633466,0.8556,0.8529531568228106,0.8725,0.8342629482071713,0.8564,0.8561122244488979,0.8612903225806452,0.850996015936255
10,0.8204,0.8349871370819552,0.794961511546536,0.8792569659442725,0.8548,0.8634825122226402,0.8397951719092904,0.8885448916408669,0.844,0.8584905660377359,0.8080601092896175,0.9156346749226006
11,0.8148,0.8204730515703762,0.8039513677811551,0.8376880443388757,0.8508,0.8591921479803699,0.8210678210678211,0.9010292953285828,0.8736,0.8734987990392314,0.8834008097165992,0.8638163103721298
12,0.8008,0.8126410835214446,0.7708779443254818,0.8591885441527446,0.8396,0.848507744616547,0.8079136690647482,0.8933969769291965,0.8568,0.8539967373572593,0.8761506276150628,0.8329355608591885
13,0.8088,0.815015479876161,0.7887640449438202,0.8430744595676541,0.8396,0.8470049599389545,0.8090379008746356,0.88871096877502,0.8668,0.8652367462565763,0.8747954173486089,0.855884707766213
14,0.8048,0.8117283950617284,0.7993920972644377,0.8244514106583072,0.8488,0.8593749999999999,0.8179886685552408,0.9051724137931034,0.8636,0.8688965782391387,0.8528301886792453,0.8855799373040752
15,0.8092,0.8159011964492474,0.7929482370592649,0.8402225755166932,0.8388,0.8490071187710752,0.8029766123316796,0.9006359300476947,0.862,0.8578491965389369,0.8905047048759623,0.8275039745627981
16,0.7824,0.7901234567901233,0.7540500736377025,0.8298217179902755,0.8428,0.8463042628079782,0.817838246409675,0.8768233387358185,0.8524,0.846314035818409,0.8706083976006855,0.8233387358184765
17,0.7788,0.7899734143562478,0.7547169811320755,0.8286852589641435,0.8164,0.823257604928764,0.7965722801788375,0.851792828685259,0.8524,0.8511496571198064,0.8619281045751634,0.8406374501992032
