Batch No,SSE,Silhouette Score,Accuracy
72,2416.32119089006,0.008806461390445787,0.486
73,2429.8486217448203,0.006801404601816898,0.4832
74,2425.078561653726,0.008471455760403162,0.4968
75,2428.356479597244,0.007765542098929154,0.4888
76,2426.632116661014,0.007472868639951831,0.4676
77,2421.492453552706,0.009162745408437135,0.4844
78,2414.0963208906155,0.009357443362331066,0.4792
79,2418.8152279735004,0.008841209215423331,0.4752
80,2418.139557089072,0.008935879516082162,0.4756
81,2415.479215456101,0.00883061972032689,0.4836
82,2420.859024608897,0.008458901459281454,0.4764
83,2420.2021464157733,0.009260377634272501,0.5024
84,2420.446726596,0.009129324481814673,0.4868
85,2415.995787948568,0.009200719375172604,0.494
86,2426.038572265373,0.007331496470649471,0.4904
87,2419.9859755976127,0.00878465897445201,0.492
88,2417.578585098694,0.0094215092111241,0.4816
89,2418.890959420153,0.008722238148363133,0.4776
90,2424.3174861817815,0.008640787625426069,0.5032
91,2421.242584418887,0.008574697766625488,0.482
92,2428.6193103519213,0.007494999217536491,0.4776
93,2421.588908107069,0.00865760491349459,0.4888
94,2416.540731003317,0.009026838346958308,0.4732
95,2419.784449069615,0.008278260476827478,0.4868
96,2416.031825650875,0.008682696306542916,0.4836
97,2417.176274585775,0.009295617832259571,0.484
98,2416.970554975519,0.009571018312766879,0.4844
99,2429.4057728594316,0.007214999602549813,0.4984
100,2413.149602709827,0.010045825699322896,0.4888
101,2412.9163403102502,0.01020541290458092,0.4796
102,2421.606881902403,0.008457815144841027,0.4824
103,2417.072455221233,0.00895098340853317,0.4844
104,2418.0261954321813,0.00906878668865308,0.4848
105,2422.867588654428,0.007464782034915206,0.4876
106,2417.8739999472173,0.00900530046755994,0.4948
107,2424.922941088719,0.007876763081195084,0.4712
108,2420.891412498077,0.00860028740865049,0.4912
109,2423.6201132381784,0.008145288149423849,0.4848
110,2420.0448098684956,0.008988424180093418,0.4876
111,2412.102071755776,0.010064972906266838,0.4828
112,2421.8282983033896,0.008790508676871837,0.4856
113,2412.921720238205,0.008880857841538468,0.498
114,2424.9594026672494,0.007789880802420654,0.4884
115,2420.122889472153,0.009172376185945597,0.4852
116,2418.845012806055,0.008399256007416638,0.4708
117,2430.686499855706,0.007332453607983034,0.4932
118,2428.6485433866324,0.007380807794397505,0.4684
119,2424.722627641667,0.008030156124998643,0.4764
120,2424.451306683908,0.008069641592401826,0.4752
121,2417.980492166763,0.009513773849497755,0.4688
122,2419.4906208693624,0.009041869798377905,0.5052
123,2428.2688848308117,0.007608242169798538,0.4804
124,2417.643491789705,0.00943511927825001,0.4816
125,2423.873767841711,0.007539458313110797,0.4788
126,2416.6166895482515,0.00931953004485466,0.4776
127,2426.249404650264,0.007875554113708431,0.4956
128,2425.389651567543,0.0075818427092815,0.482
129,2425.5789594543708,0.007834257486978894,0.5116
130,2416.987177185514,0.009361844170428037,0.4868
131,2423.41371079644,0.008560938422382603,0.4732
132,2421.7439448289656,0.008887257114479956,0.4744
133,2412.0365699707736,0.01021858113492989,0.468
134,2422.0977431869137,0.008878822633148048,0.4812
135,2417.23066278633,0.009699583500346066,0.4856
136,2422.092010050598,0.008362771484433977,0.4864
137,2423.556081688011,0.008041792345704056,0.4788
138,2428.3536010879493,0.00741530627646443,0.4748
139,2426.400072408105,0.007969638099993032,0.4876
140,2423.8477832812264,0.007969661360597824,0.4724
141,2432.0591189934357,0.007477877475513803,0.4788
142,2430.697143207226,0.0071684380103677735,0.4756
143,2424.569311425133,0.007752371377912408,0.474
144,2419.70597119168,0.008966083636504599,0.49
145,2417.7996192551964,0.008842373499034398,0.4828
146,2409.0558007796644,0.010337203377195502,0.4824
147,2418.9849386788483,0.00898706119399813,0.498
148,2416.551894009858,0.00977915813046909,0.4756
149,2428.9685500392798,0.007418604062481195,0.5028
150,2423.545983232183,0.007987534900966799,0.4968
151,2423.1699852939255,0.008161081081883941,0.4676
152,2426.133255397266,0.008120885068065157,0.5004
153,2425.390815573779,0.008036598585183989,0.4872
154,2420.9122166554357,0.008015642458457267,0.4876
155,2419.7596263173464,0.008607952624841774,0.4724
156,2418.9840219305597,0.008577948000224404,0.486
157,2423.792986985918,0.007999717738296977,0.474
158,2415.4796922682876,0.009254222836895002,0.4824
159,2417.916607080405,0.008493943496449375,0.484
160,2429.0587948570674,0.0074212623981286625,0.494
161,2420.2787148952034,0.008910451574424976,0.4828
162,2423.113474514245,0.008497538470317818,0.4828
163,2421.6252760628336,0.008594040836480453,0.478
164,2422.449544550481,0.008062571698988523,0.4584
165,2417.9326502293934,0.008701322010219004,0.4816
166,2424.7437568079877,0.008138142774456757,0.4832
167,2420.9031598995284,0.008725295933040857,0.4676
168,2416.891906667556,0.009087630934659965,0.4816
169,2421.564684609523,0.00835832121441277,0.4724
170,2421.6808766639188,0.00846361704371311,0.496
171,2415.735556310286,0.009769069185002472,0.478
172,2421.034352911304,0.008835356542729244,0.5144
173,2424.8844995405398,0.008090739161978997,0.494
174,2417.5670896440556,0.009775214943431974,0.484
175,2413.621722644939,0.009751545585127343,0.4708
176,2423.6261965038025,0.007809553438141842,0.4684
177,2426.644973029744,0.008051438856530537,0.4688
178,2427.566508644875,0.007943713180846445,0.4828
179,2419.116318194954,0.009374643245776037,0.47
180,2426.220702688601,0.007847337826976298,0.4728
181,2420.0807096849494,0.008558742471980395,0.4772
182,2426.4677651427005,0.007403133065985861,0.4876
183,2416.6609467238573,0.009372837641353365,0.4808
184,2421.0545342005653,0.00914345964818167,0.4704
185,2421.7301524926897,0.00881277820962462,0.4892
186,2418.259765148418,0.008786547612502207,0.4756
187,2423.1367945784395,0.007674120901802051,0.468
188,2423.45356504947,0.007512744626230533,0.4728
189,2421.8869697264354,0.00874393350672823,0.49
190,2425.9152386771116,0.008064841873879887,0.4844
191,2419.8818835756724,0.00860832292089263,0.4928
192,2424.3578799108523,0.008197536894552573,0.488
193,2419.378758378707,0.00867623188083249,0.47
194,2418.678936991666,0.008927753981000583,0.4728
195,2416.758253224064,0.009262535599841047,0.4984
196,2427.6606754294185,0.008121725206933689,0.48
197,2427.2206157977757,0.007511447731363878,0.4676
198,2421.499945467146,0.008322696521734146,0.4852
199,2425.7417370971884,0.007802283288894569,0.4804
200,2425.4511418391476,0.007986778310542932,0.4884
201,2429.823653143174,0.006924761022004628,0.4876
202,2415.7434374029745,0.009976144759239629,0.4952
203,2425.1709634746653,0.007937773309011945,0.4852
204,2419.1818363791426,0.009231533993597201,0.4952
205,2410.968367968456,0.01005572013961764,0.4772
206,2431.2287012879206,0.006821349688544752,0.4784
207,2420.588601480714,0.008497557031342372,0.486
208,2427.2705886781746,0.007127696306559272,0.4788
209,2419.214257296045,0.008921093847001555,0.4808
210,2421.3723400096765,0.008820249685996566,0.4808
211,2413.1851074514907,0.009841211728985652,0.4868
212,2423.96025803215,0.008184569642269093,0.4884
213,2422.858414001803,0.008776694114070577,0.4852
214,2417.1054388037824,0.009710979770410869,0.4924
215,2428.130048119533,0.008021445785138926,0.4968
216,2416.659877592507,0.009536318243045972,0.5072
217,2421.2404753845944,0.008001306360086453,0.4892
218,2427.0834001243634,0.0078041852897182224,0.4724
219,2427.1836416978854,0.00781944419838952,0.4928
220,2419.5069331786835,0.008779098394891934,0.4964
221,2423.6861630616622,0.008008165630641549,0.4756
222,2423.61754207895,0.008171029457734423,0.486
223,2421.7774408641303,0.008883164445951677,0.4908
224,2417.348356319457,0.00942228174398513,0.4944
225,2424.9126299430955,0.00807980371766896,0.4732
226,2418.192175231351,0.009237057293208907,0.4736
227,2424.7234748160577,0.00802399058163913,0.4912
228,2420.0445811057157,0.008487595489086428,0.4948
229,2420.52646050343,0.008100764266599534,0.4832
230,2423.269693139417,0.008503030604360761,0.4736
231,2426.858050933921,0.00788546800009295,0.4796
232,2422.6986390036454,0.008161720839462816,0.4736
233,2423.7766504646393,0.008536071499003787,0.482
234,2421.2391516856987,0.008241267519095614,0.4828
235,2423.574049694299,0.008699061755964868,0.474
236,2415.917754995884,0.009451291258295072,0.4912
237,2410.2937170519135,0.010254300381857345,0.4784
238,2422.9167685355937,0.00842062099914081,0.4756
239,2425.256947056352,0.00753537445092642,0.482
240,2428.3222858131976,0.007763915772663202,0.4792
241,2415.9126222405166,0.009067935951789534,0.4712
242,2422.607043263229,0.008840541424011443,0.4788
243,2417.2241393399318,0.00948957672776146,0.5032
244,2421.0953869660125,0.008756135190818743,0.4808
245,2420.390717383264,0.008794284893631545,0.478
246,2424.606436790757,0.007694284637619916,0.4808
247,2424.7024663047896,0.00819330377714563,0.4904
248,2418.729777134493,0.008458834126683657,0.4904
249,2422.158591766146,0.008388152457702702,0.4724
250,2423.828045049972,0.008313228196003117,0.4948
251,2430.9703566096687,0.007983311242439464,0.484
252,2416.8587882544807,0.00897218662126444,0.486
253,2420.208931774204,0.0086105648660503,0.4796
254,2422.5533832899146,0.008796970877989295,0.5088
255,2426.621071621325,0.00789794613259576,0.488
256,2422.445651686035,0.008465757437406756,0.4936
257,2427.736681685019,0.007519408928743638,0.4916
258,2419.4561110602135,0.00903778847427511,0.4828
259,2424.5144986153277,0.007804085074629742,0.496
260,2408.3495132019175,0.010481432607432012,0.4816
261,2423.3128405443704,0.008679724464771471,0.4756
262,2422.848137519018,0.008657649221011277,0.4804
263,2423.649214953407,0.008102430653679335,0.4844
264,2422.2581091241045,0.008665042091061873,0.4984
265,2416.1277094965817,0.009306463979178666,0.476
266,2424.112643362701,0.008017382920635936,0.4812
267,2422.876698989527,0.008223258267683624,0.4856
268,2421.909455441962,0.008444533251242921,0.4728
269,2421.978707033165,0.007896617590377884,0.4648
270,2419.9806244679985,0.00878770399932956,0.4732
271,2426.2818133011606,0.0074595773506393,0.5012
272,2421.554175645044,0.00872402273722398,0.4864
273,2422.2061674504976,0.008391097083305814,0.4864
274,2416.0681533749403,0.00921420990763566,0.4664
275,2424.990869326937,0.008211531570203207,0.4936
276,2421.961875247674,0.008365792928623304,0.4992
277,2420.8485522617684,0.008429087515298497,0.4688
278,2425.197977367566,0.008111136403665122,0.4804
279,2425.146927988404,0.008208981299576817,0.4844
280,2418.7127486910763,0.00871731149150347,0.4808
281,2419.161245074879,0.008353663736484733,0.4856
282,2416.423713643949,0.009301464860465217,0.498
283,2420.747305989601,0.008357451486385685,0.4976
284,2429.094116785823,0.007045108362560121,0.468
285,2425.974956700119,0.007280625372422956,0.4884
286,2425.3941640832945,0.0076168106301816065,0.4612
287,2423.6693799557324,0.008037731611852783,0.4756
288,2429.3531943675243,0.007245865073402274,0.5004
289,2421.291544149275,0.008831947654760591,0.486
290,2420.0611610174233,0.008181670045584006,0.5
291,2429.283679584818,0.007284049604983213,0.5016
292,2412.9382035409217,0.010019852779779152,0.5004
293,2423.533396169168,0.008640066480119734,0.4812
294,2424.0555784776925,0.008000007263976538,0.4668
295,2425.324817226628,0.008474121538103153,0.4776
296,2428.143288427684,0.00822490642762574,0.49
297,2420.0053424825123,0.008865770966479565,0.5028
298,2417.141575945331,0.009787368669536169,0.4884
299,2418.9843927675174,0.009063007112290015,0.4868
300,2422.0000262966664,0.008732564311889752,0.492
301,2421.0221612257615,0.008139227581636441,0.4752
302,2424.800520919743,0.008155373144419055,0.4816
303,2424.5950978484498,0.008417955377620754,0.4656
304,2418.9246972721057,0.009485747764177196,0.4936
305,2417.9675282669505,0.009749326495868018,0.4816
306,2421.75063883158,0.008189435652274674,0.4624
307,2422.5847712218006,0.008306655973435847,0.4808
308,2422.1053007540313,0.008127313781282395,0.4888
309,2420.4212071379316,0.009046980112277645,0.468
310,2427.039488342964,0.008101725159026666,0.4772
311,2425.23965199107,0.007655307164851043,0.4836
312,2421.8887249129325,0.00834050940637103,0.4952
313,2420.6300454780226,0.008779570700354919,0.4508
314,2425.252134480095,0.007698378699635336,0.4796
315,2415.941276597626,0.010052863893819017,0.466
316,2420.4505083830413,0.008719497620098599,0.4796
317,2428.2314026851413,0.007344227366593191,0.488
318,2420.635542186923,0.008841908288201432,0.4812
319,2415.0228366891,0.009053956119644307,0.4852
320,2416.51210016607,0.00979147427010135,0.4912
321,2419.411941599976,0.008506101268665307,0.4756
322,2419.953471484798,0.009147352941651804,0.4824
323,2421.7487048060325,0.008664579324656148,0.4904
324,2423.2984196774905,0.008564571984379587,0.5
325,2420.370923431805,0.008833783101248957,0.4736
326,2421.9527229764044,0.009004636585677756,0.4724
327,2412.917366957656,0.010043919450334102,0.4844
328,2430.86498075757,0.007065533391268912,0.4844
329,2415.477593518318,0.009460533627876697,0.4992
330,2420.019182195054,0.008942737410002373,0.4976
331,2417.237266947722,0.00996102915583693,0.46
332,2422.4283810637467,0.008640777162004482,0.4896
333,2424.876536018053,0.007888278488832891,0.4832
334,2422.5636956689527,0.008115134351963085,0.4648
335,2423.031832207161,0.008641526278394158,0.4856
336,2415.6456711648952,0.009050402893260643,0.4816
337,2414.4867721201513,0.009528130828641637,0.4964
338,2426.9616515061293,0.007234884480230082,0.4888
339,2423.127535655677,0.008516952110074678,0.4784
340,2426.153835415312,0.007936928344707252,0.4692
341,2419.365591617316,0.008085445362603607,0.4756
342,2426.186409061108,0.007956619807330936,0.4732
343,2420.3836517968516,0.008736500243299137,0.4724
344,2417.9450109363943,0.009130664494745946,0.4756
345,2426.355531178861,0.00729987097796798,0.4916
346,2422.2621267619274,0.008204400450800215,0.4804
347,2425.146840125848,0.007785187478533387,0.474
348,2422.5169645755627,0.008099506193619134,0.5004
349,2419.996990972231,0.008504202940760836,0.4952
350,2423.6694909815615,0.007967501616881473,0.4948
351,2425.987361527135,0.007769004676677921,0.4736
352,2423.8526001544833,0.007864669195410671,0.49
353,2417.285592641074,0.009637328299864247,0.4912
354,2421.4177154990866,0.008541495757956178,0.46
355,2425.203972706672,0.008357538318369015,0.482
356,2422.614242241976,0.007667446443305468,0.4912
357,2417.4203619904315,0.00886854093193215,0.486
358,2424.237346263895,0.007900332161685909,0.4804
359,2428.8926380511352,0.007251010247444284,0.462
360,2419.386861505649,0.00870475528364636,0.4988
361,2420.456293773022,0.008234648398583826,0.4952
362,2418.169528624357,0.009331814320497085,0.4948
363,2421.400536349513,0.008712628445628142,0.4928
364,2421.7869520137056,0.008389065082009461,0.488
365,2424.6062985934987,0.007836001784121163,0.4648
366,2424.7007992474973,0.00825555186300203,0.4768
367,2418.965849500123,0.009145013748009015,0.4804
368,2418.008967692108,0.009166679891945544,0.4868
369,2425.0048622648233,0.008385127684743213,0.4972
370,2423.3512090221466,0.008956663003783654,0.4744
371,2425.187010224868,0.007983314583657187,0.486
372,2419.9241541316774,0.009280825563910388,0.4692
373,2429.864735098559,0.00720702868059463,0.5004
374,2417.8028016476555,0.008414774725397896,0.496
375,2433.1361934376428,0.007064672294211426,0.4976
376,2425.2088826516133,0.007965717957117445,0.488
377,2423.8813519433807,0.00808572072899651,0.4908
378,2420.8835557821726,0.009130411966078663,0.464
379,2422.065576332412,0.009059996960445,0.4904
380,2425.8776620961507,0.00812721158184395,0.49
381,2415.2310638177137,0.009766184581849684,0.4892
382,2420.846536466766,0.008375120536612784,0.4952
383,2426.8099795193666,0.008022946132660497,0.488
384,2416.8768990126023,0.00927956073065588,0.492
385,2431.6542785143592,0.006550690670964103,0.4948
386,2418.8113208665177,0.008612297756490006,0.488
387,2425.3731045779973,0.007804208461650029,0.4992
388,2428.6926863189447,0.007602926590907386,0.4892
389,2424.9765456733967,0.007571567460593758,0.4812
390,2422.887489280454,0.008682066075992364,0.4932
391,2415.8135007861224,0.00893134248915987,0.4884
392,2429.2678075187355,0.007090854772552899,0.4876
393,2431.4886935396516,0.007301369575481451,0.4964
394,2413.952710345441,0.009810086018690243,0.4964
395,2422.5516326563393,0.008284293161281433,0.4768
396,2423.599101285432,0.008317742980610148,0.476
397,2414.4153060919584,0.00940650682409515,0.4768
398,2419.313234151341,0.008604613957841945,0.4828
399,2420.1262800612917,0.008387706285227932,0.5044
400,2427.2551131727073,0.007629650092874973,0.4952
401,2423.650721473418,0.008291044863574753,0.486
402,2419.121816283942,0.00863090809991197,0.4988
403,2415.668365313416,0.010034680535867872,0.4836
404,2426.7012592522797,0.007324742998473279,0.494
405,2423.220457692014,0.007918808129822083,0.4896
406,2418.3747845972985,0.008697769974223899,0.5016
407,2420.6944970649192,0.008532389175851899,0.4888
408,2408.492278846117,0.010308869514634512,0.4744
409,2418.149309319435,0.00958651104911632,0.4788
410,2424.7374519363516,0.008050700812023408,0.4812
411,2416.177761036131,0.010068023391104651,0.4808
412,2415.4091457897416,0.009866221483028894,0.47
413,2428.0324128891016,0.0075114523507670075,0.4876
414,2420.2769392723108,0.008476250275139789,0.4724
415,2418.7625073900963,0.0088891202612846,0.4708
416,2417.042420675683,0.009182215867698892,0.4832
417,2422.7331299747043,0.00791941193681288,0.4932
418,2422.169035830341,0.008432971146993833,0.4964
419,2424.4561635978316,0.0077099891052280125,0.4892
420,2424.4332326654885,0.007825703906737374,0.4964
421,2424.35587783264,0.008529057265830269,0.486
422,2419.504856585053,0.008720470765283601,0.5008
423,2421.8914914899906,0.009006215905871378,0.4888
424,2418.5942768812374,0.009673726905191537,0.4996
425,2418.7952671153225,0.009351134630457074,0.4672
426,2414.6935235289184,0.008610414145989937,0.4788
427,2415.681921563191,0.008843468045713607,0.486
428,2420.4755624566906,0.008731150047056511,0.484
429,2429.2931061077497,0.0073842537495218945,0.4964
430,2421.466031649731,0.008577480814819237,0.4792
431,2415.0787314950126,0.009294640784449004,0.4692
432,2427.2181447293315,0.008087210619482896,0.4844
433,2417.161078678958,0.008667832134928822,0.5076
434,2420.263695032729,0.008174926225935573,0.4892
435,2413.8430877617866,0.009352234744435263,0.4844
436,2420.618736082564,0.008756926759870304,0.4664
437,2419.247457317001,0.008548553440455272,0.4748
438,2421.881274701329,0.008341099050104776,0.4864
439,2422.49637176517,0.007963224574347354,0.4816
440,2425.3363249793506,0.008328745945016675,0.4972
441,2422.8046581721533,0.008599725862939358,0.4952
442,2422.5692561895976,0.00925676764249049,0.4864
443,2424.8290531106286,0.008754244062546402,0.48
444,2421.601728814292,0.007757313050438454,0.4904
445,2420.753321665659,0.008962509250741215,0.5036
446,2426.822861007334,0.008082656586865522,0.4884
447,2430.5010246066854,0.007426574292303922,0.4824
448,2423.462977674372,0.00797265401634254,0.4796
449,2421.20970522404,0.008684626236473076,0.4968
450,2421.8168810251536,0.008781866965383923,0.512
451,2427.8378885214406,0.007460235746373057,0.4964
452,2416.788183301389,0.0095302383660201,0.4668
453,2428.6831782423155,0.007703047621043095,0.4888
454,2419.0745562291504,0.008760009791809704,0.49
455,2415.8439651177177,0.01036386515701811,0.476
456,2422.541202458948,0.008629815497814022,0.482
457,2422.8080547055297,0.008598881844653685,0.4784
458,2421.902914998894,0.00830175066910909,0.4748
459,2424.2909439064983,0.008203237012833924,0.484
460,2427.451125969371,0.007597419423947166,0.48
461,2421.1632142599674,0.009019503729095336,0.4768
462,2431.7355103751315,0.007034336147467099,0.4776
463,2423.4165921566737,0.007777115081576877,0.462
464,2420.903395347713,0.008673471974035288,0.4844
465,2420.5508937930654,0.008867611499792179,0.4848
466,2418.6301680730003,0.008825632198752516,0.4724
467,2424.389632585636,0.007825027880152447,0.4876
468,2429.661866907446,0.007502493190425843,0.4848
469,2422.1164779791407,0.009090066850843397,0.4884
470,2426.5060336931438,0.00783383502132575,0.466
471,2423.781683759537,0.007793148413183083,0.4984
472,2422.0472023467028,0.008893715911889748,0.4976
473,2420.1811839881075,0.00886069491171865,0.476
474,2422.7923137700054,0.007775376506680714,0.5144
475,2418.912806167099,0.008920736454963387,0.4704
476,2419.9487041062916,0.009075788191010086,0.4748
477,2426.626167205891,0.00785574162726765,0.484
478,2421.742209315255,0.008538528904198003,0.4816
479,2422.404505282143,0.007657818203927346,0.4852
480,2426.474330426761,0.007874724766299577,0.4764
481,2419.3429730050234,0.008533250362373231,0.4808
482,2430.212810402107,0.007678758443637482,0.492
483,2424.2268543587356,0.007501164167559688,0.4876
484,2418.87598054558,0.00906119086588622,0.4952
485,2423.6358195579082,0.00836737527258288,0.4788
486,2425.8187648180246,0.00791198706749759,0.4992
487,2424.3900908201467,0.00770318265166502,0.4972
488,2419.598237989261,0.009544463886540944,0.484
489,2428.6419332682644,0.007914488139584328,0.4856
490,2430.030022473456,0.0073366937264488855,0.4796
491,2422.921967682834,0.009018709051136482,0.4876
492,2419.5926448890405,0.009161446522567611,0.4832
493,2419.2156774905156,0.008858272153167696,0.482
494,2424.168657907362,0.007953605723362026,0.4908
495,2427.7786842533214,0.00754023286504193,0.4856
496,2422.8378117262405,0.008100863734370247,0.4848
497,2420.226699310344,0.00942915449973728,0.4932
498,2422.0206680556416,0.008338118449886281,0.4908
499,2419.712973651522,0.008930555240962501,0.498
500,2417.0979288979847,0.008896621893899288,0.4732
501,2426.82794474094,0.007851651988609388,0.5044
502,2424.1821721317515,0.007702636662726323,0.4984
503,2420.9259073032645,0.007987197074019422,0.4944
504,2424.7309336993485,0.008322172370133149,0.4604
505,2417.944583710624,0.009236629696672145,0.4796
506,2422.3234706845415,0.009000144052589145,0.4904
507,2422.828959443943,0.007495643794987923,0.4924
508,2416.610018061124,0.00941246034567012,0.4912
509,2429.8136778393223,0.008118418148488167,0.4724
510,2426.8523624875097,0.007927392017285711,0.4612
511,2420.72747491625,0.009266121427329955,0.4604
512,2417.103326094144,0.009126294423236949,0.474
513,2424.752380295015,0.007754794587742624,0.4812
514,2422.91770272988,0.008267518053475134,0.492
515,2422.914692704725,0.007763302063322334,0.4908
516,2415.440185418568,0.009404238959923969,0.4716
517,2423.7091675517054,0.008491773106319375,0.4708
518,2427.4946171246434,0.007819473951156314,0.4764
519,2426.2673029358834,0.007511855702774642,0.4912
520,2425.1225861495413,0.008293841134448138,0.4724
521,2424.9352247576985,0.008412250613622293,0.4956
522,2419.309775707379,0.008690890869830877,0.4808
523,2421.8957053265276,0.008177648913395692,0.5012
524,2419.2805359286717,0.00929533155293555,0.464
525,2420.1204095730604,0.009011115458391466,0.4896
526,2420.45422067294,0.008961929959254692,0.4784
527,2421.8951555261883,0.008602271132795844,0.4912
528,2420.451361826397,0.00860582577654114,0.4696
529,2424.972153153773,0.008149795985343326,0.4784
530,2419.272688543503,0.008867046363101446,0.496
531,2419.7651244437066,0.009597925879120532,0.4912
532,2423.731264607154,0.00835667197986709,0.4916
533,2415.297515174389,0.008666692758924364,0.4864
534,2419.4528182792064,0.009078405528012845,0.4888
535,2424.13851892893,0.00829673329115596,0.4832
536,2420.40162354204,0.008822474588191366,0.4792
537,2421.3265949627134,0.008021970958428628,0.4816
538,2425.2958454129025,0.00801098038917435,0.492
539,2428.558430875969,0.0072704458466398445,0.4916
540,2415.002245106156,0.00977120598177548,0.4868
541,2425.0197101636845,0.00811211911994362,0.4952
542,2424.3630291341597,0.007882126145300632,0.488
543,2418.992211687968,0.008972803989214613,0.4884
544,2422.539050223092,0.00821234227859581,0.506
545,2424.3395398101775,0.008263912337728174,0.4644
546,2428.3706208856793,0.007713363050627766,0.4944
547,2426.0690685278646,0.00780800767424019,0.4848
548,2420.884076820361,0.00860931521532594,0.4756
549,2420.9620845152513,0.008424545626353554,0.4764
550,2427.7935069627374,0.007368691982173904,0.47
551,2425.544914639562,0.00730639674029517,0.4904
552,2415.452947152913,0.009639357565248257,0.4812
553,2416.684630375755,0.008777257596290193,0.4892
554,2420.7378345270718,0.00889373896532317,0.4928
555,2423.069375220286,0.0081953323440535,0.4676
556,2423.3460505660264,0.008215181367699432,0.4908
557,2431.346163992697,0.007006581390134214,0.4776
558,2414.5943650055906,0.008811092992927382,0.4872
559,2415.9088877736235,0.009601876818809824,0.4772
560,2419.6952483176665,0.009198735573844452,0.4968
561,2423.308250612809,0.007455304338010585,0.4824
562,2431.09449436469,0.0069749921363164,0.4816
563,2423.750862303092,0.00820416807698627,0.4888
564,2423.7687804130237,0.008592226936513382,0.4724
565,2427.895511269595,0.006939181738835383,0.4836
566,2424.4331805128595,0.00844258178328706,0.4808
567,2413.399552500363,0.009654587266283139,0.468
568,2418.9453780547447,0.008695755374568239,0.4892
569,2425.162677029501,0.007699694002600264,0.4816
570,2416.5246118056593,0.009406509812731535,0.49
571,2424.3617902501637,0.00793912693821244,0.4716
572,2426.122448939215,0.0073554033581358655,0.4924
