Batch No,SSE,Silhouette Score,Accuracy
112,9774.839742412787,0.003848583802139659,0.4785
113,9775.576991054011,0.003680166809258849,0.4696
114,9774.29945899192,0.0038421948302821717,0.4723
115,9786.132942035783,0.003614736070780669,0.4666
116,9762.699094641534,0.004443773480533422,0.4642
117,9786.529380623415,0.003880710631849425,0.4746
118,9766.968639543926,0.00435314912081334,0.4778
119,9770.010616250513,0.00404074772657517,0.4738
120,9776.879580686553,0.004038957099906871,0.4702
121,9774.87028426185,0.0037596648759085894,0.4766
122,9787.134211659166,0.003661202976055703,0.474
123,9770.062872964438,0.004125924636847249,0.4788
124,9770.5995233073,0.0038664222659698924,0.4723
125,9766.676942311573,0.004096708994537214,0.4738
126,9776.168116379129,0.0038605537348425606,0.4674
127,9784.5365057007,0.0035701469644797775,0.4635
128,9767.925177057288,0.0038706942839572874,0.4778
129,9772.022321593671,0.004202782748475825,0.472
130,9777.35878250585,0.003576673722722399,0.4779
131,9767.634723929088,0.004052674834474175,0.4672
132,9768.007949638368,0.004279204072719816,0.4694
133,9766.312956810703,0.0043675609698103895,0.4701
134,9774.519041762622,0.004134629341407801,0.4803
135,9762.980452642014,0.004413014144994126,0.474
136,9782.749209837535,0.0035343204095377814,0.4763
137,9769.442242788915,0.004045826138135128,0.4652
138,9758.078817801772,0.00445251469547768,0.4718
139,9767.564834364031,0.004003177177510688,0.4689
140,9776.157440921786,0.003967916323781547,0.4772
141,9772.115437947272,0.003929644685972347,0.4661
142,9764.753642407275,0.004156307406757881,0.4679
143,9787.665400986618,0.0036007460510778955,0.4712
144,9775.271382202236,0.0037557245779390918,0.4699
145,9767.865422807165,0.0039045423001354265,0.4713
146,9766.338469105227,0.00453832399887263,0.4731
147,9779.181779995888,0.0034359868402619393,0.4712
148,9769.758298497458,0.0040914239753715755,0.4685
149,9781.038370994265,0.003452860549007394,0.4756
150,9769.545184973622,0.0043057989525403005,0.4575
151,9761.122088033264,0.0043275504110327065,0.47874787478747877
