Batch No,SGD Accuracy,SGD F1,SGD Precision,SGD Recall,NB Accuracy,NB F1,NB Precision,NB Recall,PA Accuracy,PA F1,PA Precision,PA Recall,
0,0.7993,0.8050509956289461,0.7872340425531915,0.8236931027628702,0.6949,0.766368022053756,0.6233183856502242,0.9946332737030411,0.8216,0.8279320987654321,0.8041971144837924,0.8531107135758299
1,0.8067,0.8119100904933346,0.7843579620229366,0.8414683340056475,0.8628,0.8585858585858587,0.8779510961214165,0.8400564743848326,0.8179,0.8179546136159151,0.8109018830525273,0.8251311012505043
2,0.8013,0.809070817718843,0.7863279790810609,0.8331684148030872,0.8482,0.8571428571428571,0.8171541360129194,0.9012467840886602,0.8255,0.8322276704163061,0.8092744951383695,0.8565208786859292
3,0.7913,0.7997313117743019,0.7743913770674595,0.8267857142857142,0.8384,0.848262910798122,0.8051693404634581,0.8962301587301588,0.8244,0.8221231766612643,0.839817880794702,0.8051587301587302
4,0.7736,0.7761075949367089,0.7691101528812231,0.7832335329341318,0.827,0.8342594366736922,0.8021370670596905,0.869061876247505,0.8136,0.8211818879508826,0.7905430365718508,0.8542914171656687
5,0.7788,0.7858664085188769,0.764406779661017,0.8085657370517928,0.8373,0.8445590904748256,0.8114558472553699,0.8804780876494024,0.8141,0.819356719463609,0.7998482261430468,0.8398406374501992
6,0.7769,0.7838806548483968,0.7527441860465116,0.8177041228779305,0.837,0.8376494023904384,0.8258051846032993,0.8498383185125303,0.8107,0.8102255639097745,0.8038591605331211,0.8166936135812449
7,0.7753,0.777634834240475,0.7627645117452921,0.7930964876867178,0.833,0.8322619525914021,0.8282686925229908,0.8362939039160274,0.8153,0.8109325417135839,0.8226375908618899,0.7995559144125959
8,0.7756,0.7826002712652587,0.7580705705705706,0.8087705246295555,0.8318,0.8315979175010012,0.8315979175010012,0.8315979175010012,0.8225,0.8310971548196783,0.7918404351767906,0.8744493392070485
9,0.7821,0.7867697426362658,0.7665903890160183,0.8080402010050252,0.8338,0.8317813765182186,0.837716615698267,0.8259296482412061,0.8139,0.8250117536436296,0.7750883392226149,0.8818090452261307
